timestamp,action,price,indicators,result
2025-01-20 22:28:39,analysis,1.03942,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03923), 'ema_medium': np.float64(1.03932), 'ema_long': np.float64(1.03913), 'bb_upper': np.float64(1.0395), 'bb_lower': np.float64(1.03911), 'bb_sma': np.float64(1.0393)},None
2025-01-20 22:28:40,analysis,1.03942,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03926), 'ema_medium': np.float64(1.03932), 'ema_long': np.float64(1.03916), 'bb_upper': np.float64(1.0395), 'bb_lower': np.float64(1.03911), 'bb_sma': np.float64(1.0393)},None
2025-01-20 22:28:42,analysis,1.03942,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03929), 'ema_medium': np.float64(1.03931), 'ema_long': np.float64(1.03918), 'bb_upper': np.float64(1.0395), 'bb_lower': np.float64(1.03911), 'bb_sma': np.float64(1.03931)},None
2025-01-20 22:28:43,analysis,1.039415,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03933), 'ema_medium': np.float64(1.03931), 'ema_long': np.float64(1.03919), 'bb_upper': np.float64(1.0395), 'bb_lower': np.float64(1.03911), 'bb_sma': np.float64(1.03931)},None
2025-01-20 22:28:44,analysis,1.03942,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03935), 'ema_medium': np.float64(1.0393), 'ema_long': np.float64(1.0392), 'bb_upper': np.float64(1.03951), 'bb_lower': np.float64(1.03911), 'bb_sma': np.float64(1.03931)},None
2025-01-20 22:28:46,analysis,1.039415,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03938), 'ema_medium': np.float64(1.0393), 'ema_long': np.float64(1.03921), 'bb_upper': np.float64(1.03952), 'bb_lower': np.float64(1.0391), 'bb_sma': np.float64(1.03931)},None
2025-01-20 22:28:47,analysis,1.039415,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.0393), 'ema_long': np.float64(1.03924), 'bb_upper': np.float64(1.03953), 'bb_lower': np.float64(1.0391), 'bb_sma': np.float64(1.03932)},None
2025-01-20 22:28:49,analysis,1.039415,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.0393), 'ema_long': np.float64(1.03926), 'bb_upper': np.float64(1.03954), 'bb_lower': np.float64(1.03911), 'bb_sma': np.float64(1.03932)},None
2025-01-20 22:28:50,analysis,1.039415,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.0393), 'ema_long': np.float64(1.03928), 'bb_upper': np.float64(1.03955), 'bb_lower': np.float64(1.03911), 'bb_sma': np.float64(1.03933)},None
2025-01-20 22:28:52,analysis,1.039415,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03931), 'ema_long': np.float64(1.03931), 'bb_upper': np.float64(1.03955), 'bb_lower': np.float64(1.03911), 'bb_sma': np.float64(1.03933)},None
2025-01-20 22:28:53,analysis,1.039415,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03931), 'ema_long': np.float64(1.03933), 'bb_upper': np.float64(1.03956), 'bb_lower': np.float64(1.03911), 'bb_sma': np.float64(1.03933)},None
2025-01-20 22:28:54,analysis,1.039415,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03931), 'ema_long': np.float64(1.03935), 'bb_upper': np.float64(1.03956), 'bb_lower': np.float64(1.03913), 'bb_sma': np.float64(1.03935)},None
2025-01-20 22:28:56,analysis,1.03942,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03932), 'ema_long': np.float64(1.03937), 'bb_upper': np.float64(1.03955), 'bb_lower': np.float64(1.03918), 'bb_sma': np.float64(1.03936)},None
2025-01-20 22:28:57,analysis,1.03942,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03934), 'ema_long': np.float64(1.03939), 'bb_upper': np.float64(1.03954), 'bb_lower': np.float64(1.03921), 'bb_sma': np.float64(1.03937)},None
2025-01-20 22:28:59,analysis,1.039425,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03936), 'ema_long': np.float64(1.03942), 'bb_upper': np.float64(1.03952), 'bb_lower': np.float64(1.03925), 'bb_sma': np.float64(1.03939)},None
2025-01-20 22:29:00,analysis,1.039425,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03937), 'ema_long': np.float64(1.03944), 'bb_upper': np.float64(1.03951), 'bb_lower': np.float64(1.03928), 'bb_sma': np.float64(1.0394)},None
2025-01-20 22:29:02,analysis,1.039425,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03939), 'ema_long': np.float64(1.03945), 'bb_upper': np.float64(1.03949), 'bb_lower': np.float64(1.03933), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:03,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.0394), 'ema_long': np.float64(1.03945), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03942)},None
2025-01-20 22:29:05,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03942), 'ema_long': np.float64(1.03945), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03942)},None
2025-01-20 22:29:06,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03942), 'ema_long': np.float64(1.03945), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03942)},None
2025-01-20 22:29:08,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03942), 'ema_long': np.float64(1.03944), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03942)},None
2025-01-20 22:29:10,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03942), 'ema_long': np.float64(1.03943), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03942)},None
2025-01-20 22:29:12,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03942), 'ema_medium': np.float64(1.03942), 'ema_long': np.float64(1.03941), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03942)},None
2025-01-20 22:29:13,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03942), 'ema_long': np.float64(1.0394), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03942)},None
2025-01-20 22:29:15,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03942), 'ema_long': np.float64(1.03939), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03942)},None
2025-01-20 22:29:16,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03942), 'ema_long': np.float64(1.03938), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:18,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03942), 'ema_long': np.float64(1.03938), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:19,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03942), 'ema_long': np.float64(1.03937), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:20,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:22,analysis,1.03941,{'rsi': np.float64(51.34), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03943), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:23,analysis,1.03941,{'rsi': np.float64(54.06), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03942), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:25,analysis,1.03941,{'rsi': np.float64(60.7), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03942), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:26,analysis,1.03941,{'rsi': np.float64(49.32), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03942), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:28,analysis,1.03941,{'rsi': np.float64(47.6), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03942), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:29,analysis,1.03941,{'rsi': np.float64(55.19), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03942), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:30,analysis,1.03941,{'rsi': np.float64(55.0), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03942), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:32,analysis,1.03941,{'rsi': np.float64(54.81), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:33,analysis,1.03941,{'rsi': np.float64(64.12), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:35,analysis,1.03941,{'rsi': np.float64(60.98), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:36,analysis,1.03941,{'rsi': np.float64(59.12), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:38,analysis,1.03941,{'rsi': np.float64(52.87), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03937), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:39,analysis,1.03941,{'rsi': np.float64(43.13), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03937), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:41,analysis,1.03941,{'rsi': np.float64(40.07), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03938), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:42,analysis,1.03941,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03939), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:44,analysis,1.03941,{'rsi': np.float64(45.94), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.0394), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:46,analysis,1.039405,{'rsi': np.float64(50.91), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.0394), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:48,analysis,1.03941,{'rsi': np.float64(52.34), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03941), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:49,analysis,1.03941,{'rsi': np.float64(50.63), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03941), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:51,analysis,1.03941,{'rsi': np.float64(58.33), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03941), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:52,analysis,1.03941,{'rsi': np.float64(57.72), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03941), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:53,analysis,1.03941,{'rsi': np.float64(65.77), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03941), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:55,analysis,1.03941,{'rsi': np.float64(69.09), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03941), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:29:56,analysis,1.03941,{'rsi': np.float64(67.05), 'ema_short': np.float64(1.03941), 'ema_medium': np.float64(1.03941), 'ema_long': np.float64(1.03941), 'bb_upper': np.float64(1.03941), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.03941)},None
2025-01-20 22:30:17,analysis,1.039535,{'rsi': np.float64(67.3), 'ema_short': np.float64(1.03952), 'ema_medium': np.float64(1.03945), 'ema_long': np.float64(1.03942), 'bb_upper': np.float64(1.03958), 'bb_lower': np.float64(1.03935), 'bb_sma': np.float64(1.03946)},None
2025-01-20 22:30:18,analysis,1.039535,{'rsi': np.float64(66.26), 'ema_short': np.float64(1.03952), 'ema_medium': np.float64(1.03945), 'ema_long': np.float64(1.03943), 'bb_upper': np.float64(1.03958), 'bb_lower': np.float64(1.03936), 'bb_sma': np.float64(1.03947)},None
2025-01-20 22:30:20,analysis,1.039535,{'rsi': np.float64(58.67), 'ema_short': np.float64(1.03953), 'ema_medium': np.float64(1.03946), 'ema_long': np.float64(1.03943), 'bb_upper': np.float64(1.03959), 'bb_lower': np.float64(1.03936), 'bb_sma': np.float64(1.03948)},None
2025-01-20 22:30:21,analysis,1.039535,{'rsi': np.float64(52.92), 'ema_short': np.float64(1.03953), 'ema_medium': np.float64(1.03946), 'ema_long': np.float64(1.03943), 'bb_upper': np.float64(1.03959), 'bb_lower': np.float64(1.03937), 'bb_sma': np.float64(1.03948)},None
2025-01-20 22:30:23,analysis,1.039565,{'rsi': np.float64(45.9), 'ema_short': np.float64(1.03954), 'ema_medium': np.float64(1.03947), 'ema_long': np.float64(1.03943), 'bb_upper': np.float64(1.0396), 'bb_lower': np.float64(1.03938), 'bb_sma': np.float64(1.03949)},None
